product_id,category_id,subcategory_id,product_name,description,base_price,sale_price,stock_quantity,weight_kg,is_active,created_at,brand,sku,rating,review_count
522,2,201,Miller PLC Somebody,"Top enough debate or. Night coach all marriage them fear might. Theory management beat.
Him lawyer whole marriage. Lead could performance chance any.",47.36,41.26,141,5.37,True,2023-01-08,Greer-Crane,SKU-40539,3.5,322
523,1,105,"Potter, Parker and Watts Into","Speech role table church. Scene oil fire important opportunity. Less blue despite already so state Democrat.
Beat trial appear. Message expect effort be forget compare.",405.8,399.14,751,1.64,True,2023-01-16,"Jenkins, Murray and Velez",SKU-32662,4.0,943
524,5,501,"Patterson, Wilson and Kim International",Quite vote maybe draw hot current movement. Draw follow whole quickly include wide.,599.28,515.43,748,16.19,True,2023-01-25,Hart-Tanner,SKU-17329,4.8,360
525,3,304,Vargas-Cunningham Represent,Point poor ago least seven. Recently despite truth Congress pattern large cut. Culture goal policy concern.,422.36,411.19,890,15.43,True,2023-01-28,Cochran-Smith,SKU-88944,4.9,663
526,4,401,Ali and Sons Beautiful,"Own region sea choice high. Process catch history. Field box prevent game music type.
Simply west blood. Or alone claim. Walk choice then particularly south.",311.74,251.96,552,11.34,True,2023-01-23,Crawford Ltd,SKU-38940,3.3,704
527,4,404,Martin LLC Similar,Program admit collection on individual. Mission light accept born successful from. Member person national manage. Keep even firm whom.,755.31,691.15,92,4.52,True,2023-01-13,Velazquez LLC,SKU-29400,3.3,100
528,4,405,"Juarez, Miller and Wilson Behind","Mr street writer where. Yourself trade few commercial. Book budget rich.
Compare specific wait have bag respond. Quite offer call get leave move idea.",747.86,680.28,268,1.79,True,2023-01-25,Silva-Miles,SKU-27088,4.5,518
529,5,502,Copeland-Hernandez Chance,Citizen method say be. Wait action rise firm radio. Recognize between assume skin same. Sign sport gas ago father memory.,492.98,458.7,200,11.27,True,2023-01-17,"Garcia, Hayes and Aguirre",SKU-42275,3.5,288
530,4,403,Johnson Ltd Off,Financial scientist nearly black half possible travel. Court local my letter. Visit from food receive list.,687.89,629.56,115,13.47,True,2023-01-12,Carney-Martinez,SKU-34967,3.6,630
531,1,103,Rodriguez-Adams Model,"Year court rule majority maintain available. Hotel argue will industry firm unit live.
Firm be threat I TV skill. Than story while place. Center federal outside best collection hand.",177.56,154.47,841,19.8,True,2023-01-05,"Hunter, Adkins and Cruz",SKU-67732,3.1,852
532,2,202,Mitchell-Macias Pattern,"Finish central car black discussion us. Model detail including issue social born billion.
Almost follow record together pressure group. Morning soon without fire responsibility recent.",688.51,572.28,745,17.07,True,2023-01-02,"Chen, Perez and Chan",SKU-41856,4.9,957
533,2,203,Richards-Harris They,"Quickly number own think out.
Agree sort treatment thought find section.
Light contain man floor former. According wish heavy suggest. Buy bar month on surface. Billion into value choose.",23.6,22.15,113,6.17,True,2023-01-11,"Cain, Miller and Smith",SKU-37395,4.5,233
534,2,205,"Fox, Payne and Carlson True",Research increase truth physical that manage. Once American dinner statement group agent.,528.03,449.74,494,12.5,True,2023-01-23,"Davis, Mcintosh and Moore",SKU-97590,3.0,610
535,5,501,Mullen-Robinson Floor,"Its case former.
Catch green at much general yourself choose challenge. Difficult recently point raise.",262.9,213.48,205,15.8,True,2023-01-02,Hill-Ford,SKU-70943,4.3,23
536,1,104,"Young, Johnson and Rogers Page","Hotel door interest head green too. Wind during eight involve that college.
Someone factor hit choose various dinner court. Need anyone station low person wear. Team just thing kind minute law.",663.77,619.03,934,13.24,True,2023-01-01,Taylor Group,SKU-48337,4.7,680
537,4,402,Spears Group Around,"Vote born often find beautiful so film window. Life alone industry. The of individual.
Real hit whole. Significant subject issue pressure and.
Cup method price various.",979.99,883.67,726,2.08,True,2023-01-28,"Nolan, Roberts and Page",SKU-88263,4.1,205
538,2,205,"Ortiz, Wang and Buchanan Peace","Guy in enough politics kid. Though lead organization many.
Forget they wind set. Network may along increase system similar save.",967.12,882.15,729,0.53,True,2023-01-17,Moody-Garza,SKU-49967,3.7,421
539,2,201,Douglas-Thomas Management,Good wind early cell somebody how. Writer first discuss week. Like guess whose part three understand.,353.31,307.52,640,6.12,True,2023-01-17,"Watson, Smith and Lane",SKU-46159,4.6,656
540,3,304,Tyler-Lopez Question,"Require card focus none charge. Stay attention for water down music new. Support laugh leave paper image American.
Whom forget effort you.",891.5,858.49,30,18.89,True,2023-01-08,"Martin, Washington and Wilkinson",SKU-29884,3.7,414
541,2,201,Ferguson-Ray Focus,Figure response maybe direction call option. Speak deep throw himself. Perform interest finally future group matter our.,732.59,662.37,694,12.29,True,2023-01-08,Hill Ltd,SKU-64700,3.5,180
542,4,403,Love-Barry Picture,"Pressure mention mind manage manage. Table range official car. Professor especially ready teacher. North American build fire worker daughter.
Soldier whole huge. Major onto compare represent total.",910.64,788.48,555,2.72,True,2023-01-19,Gregory LLC,SKU-80956,4.4,226
543,2,203,Harvey-Mendoza Eye,"Hit part behind also. Become discover reduce see. Sense be key east environmental environmental.
Any expert resource interview. Write answer heavy reach front.",691.65,677.63,931,2.79,True,2023-01-25,"Humphrey, Mitchell and Holland",SKU-29025,4.3,600
544,2,203,"Gonzalez, Holden and Williams Guy","Sense letter hit. Expert right one bank expect.
Themselves better already shake name more environment civil.
Fly yet leader perhaps across.
Show piece sometimes no third. Certain once whose ability.",77.14,69.93,736,2.46,True,2023-01-29,Guerra Ltd,SKU-29073,4.5,794
545,3,304,Richardson-Gomez Threat,"Check into become. Address which glass wish blood.
Other effect open money. With national bank fear however general. White early pay nature.",961.58,827.61,763,18.68,True,2023-01-30,"Smith, Gardner and Roman",SKU-45887,3.3,203
546,1,102,Holden-Simpson Song,Color front sure common. Stuff positive election power authority. Eight brother certainly relate never six language rise.,192.9,183.73,626,12.38,True,2023-01-20,Kemp and Sons,SKU-40266,4.2,246
547,1,103,Lang-Barnes Just,Cold usually sea social challenge. Case account nation one center modern during. Respond maybe shoulder hundred.,88.68,84.78,137,10.1,True,2023-01-23,Gonzalez Group,SKU-95140,3.7,885
548,4,404,English LLC Spend,"With create ball sea. According rule concern quality board allow. Professor identify state career me effort.
New agency piece. Either face style democratic create look according.",479.11,398.98,231,0.74,True,2023-01-01,"Wallace, Walker and Freeman",SKU-45370,4.9,241
549,2,202,"Morgan, Rodriguez and Roberson Say","All my area music may range live.
Indicate short let theory. Stock order return how clearly officer. Across bar first effect thank explain.",75.47,74.37,449,17.36,True,2023-01-11,Lee Ltd,SKU-69971,4.8,452
550,4,401,Bishop-Decker Deep,Risk billion daughter company support indicate himself. Vote everyone near himself apply agent decade. President rest stock catch.,611.85,590.35,737,6.33,True,2023-01-24,Dickson LLC,SKU-84964,4.2,556
551,1,105,Hays-Sellers Professor,"Knowledge relate part stage. Would time sell whether yard decade.
Season light artist husband win. Cup own behind professional. Themselves cold act common gun consumer up.",118.22,105.38,898,0.94,True,2023-01-17,"May, Petersen and Alexander",SKU-80499,3.8,762
552,1,105,Morrison-Cross Fact,"Interesting religious second part ahead. Apply old fire.
Security among professor last stock property raise them. This help throughout resource. Toward me approach meeting writer or.",393.52,375.04,985,1.08,True,2023-01-13,Thornton Group,SKU-49918,4.5,304
553,4,402,"Hardy, James and Green Pretty","Suddenly rise fight chance line particular across. Be ago other check.
Kitchen teach film final character poor threat.",428.24,395.1,55,13.83,True,2023-01-15,"Foster, Matthews and Jackson",SKU-94685,3.9,758
554,5,501,"King, Finley and Smith Son","Wife strong follow. Parent ready leader degree. World both cause task claim task time trial.
Behind hundred nature move rock likely letter. Site wonder free add community catch recently approach.",187.97,172.39,915,13.95,True,2023-01-14,Moses-Rush,SKU-52396,3.9,194
555,4,405,"Turner, Terrell and Trujillo Thousand",Listen hospital director item own. Security military effect what. Right behind leg majority vote. Security miss happen.,897.65,878.94,903,9.15,True,2023-01-23,Wright-Hughes,SKU-95010,4.8,832
556,2,201,Lozano Ltd Low,Focus audience foot she skill fund. Hotel drug catch whatever. Phone seven hotel time.,100.28,94.39,649,7.32,True,2023-01-13,Medina-Archer,SKU-77065,4.2,182
557,4,405,Martin LLC Energy,"Democratic in team give country. Live meeting defense.
Admit question television system then. Reach light matter language style hour only.",386.8,368.87,934,6.77,True,2023-01-28,Roberts-Moore,SKU-29672,3.3,167
558,2,201,Jefferson-Mann Agree,Arrive environment glass energy marriage of war. Born conference election with like.,425.39,366.64,787,19.22,True,2023-01-06,Ritter LLC,SKU-25408,4.8,996
559,2,201,"Williams, Gonzales and Jones Weight","People reason best brother family. Kid ground image admit.
We consider second. New myself decade write.",626.33,532.77,469,10.0,True,2023-01-26,Lee PLC,SKU-10753,4.2,521
560,2,202,"Sharp, West and Parsons Detail",Light center past positive chance similar sea. Task a region whom indicate ability. Chance leave either around become box suffer character.,592.97,530.8,419,8.89,True,2023-01-01,"Taylor, Cowan and Dorsey",SKU-42075,4.8,307
561,5,505,Murray-Roberts Magazine,"Let I main house fear clearly big.
Large number group sense. Seat usually good rule hot appear.",821.92,691.67,189,3.05,True,2023-01-02,"Rowland, Webb and Preston",SKU-29054,4.7,705
562,5,505,Miranda-Schneider Enough,Expert game career quite popular everything. Situation strategy lead forward party.,305.46,300.59,50,2.27,True,2023-01-06,Pierce-Bauer,SKU-98092,3.6,691
563,5,505,Pierce-Oliver Current,"Single until also follow. Movie information recent talk item live.
Cut current street environment third military. Pretty billion activity.",789.43,659.56,466,15.01,True,2023-01-02,Brown-Solis,SKU-22206,4.5,342
564,3,304,Nash-Buchanan Note,"Condition network ten program. Adult operation political against. Call effect left.
Beat program as admit. Group bar adult bar.
Example bag maybe service. Growth audience describe cause.",822.06,782.35,863,11.05,True,2023-01-05,Rivera-Morales,SKU-25993,4.4,297
565,3,305,Jones and Sons Effect,"Himself deep fish environmental those morning than. Senior language exactly above nor stock conference.
Never meet despite girl knowledge. Myself central family support of.",419.62,353.31,214,12.28,True,2023-01-24,"Hill, Webb and Kim",SKU-92441,4.1,102
566,4,405,Farrell-Donovan Child,"Car treat environment knowledge. Support sound everyone.
Year tough truth from our young particular. Free director small seven dark.",934.55,931.99,294,8.6,True,2023-01-09,Patterson-Davis,SKU-78864,4.2,659
567,3,302,"Guzman, West and Ramirez Too",Father bag baby. Wait offer way hospital catch painting owner. Choice over still hospital several carry tree issue.,618.15,555.89,746,12.67,True,2023-01-06,"Reilly, Reid and Neal",SKU-89876,3.5,312
568,2,201,Holmes-Lucero Wonder,If simple possible save. Better particularly power job.,127.03,113.43,815,2.45,True,2023-01-26,Hudson PLC,SKU-90649,5.0,449
569,1,103,"Cardenas, Roberts and Walker Main","Including shoulder identify whose economy pick film. Character order do letter herself guess.
Teacher herself dark put song. Public most partner responsibility option.",356.15,342.34,217,0.32,True,2023-01-10,Garcia LLC,SKU-43347,4.6,333
570,3,305,"Davis, Hill and Arnold Tv",Although already anyone peace member few treatment he. Anyone short executive possible beautiful. Specific eye smile and watch top.,554.49,528.66,116,13.75,True,2023-01-24,"Schultz, Klein and Schmidt",SKU-84569,4.2,37
571,2,202,Dudley-Rosales Each,"Machine eat also two all middle.
Authority great far. Window and either others blood own.
Sure ever point example both bill build. Southern eye relationship voice worker.",337.21,292.56,688,9.63,True,2023-01-02,Scott PLC,SKU-94626,3.3,178
572,4,405,Rodriguez-Mercado His,Newspaper get couple. Star hundred cause rest yes.,896.97,800.54,833,8.34,True,2023-01-27,"Campbell, Wilson and Keith",SKU-78298,3.6,755
573,3,305,Duarte Ltd Building,"Term wife church start provide best.
Huge cup small break paper. Animal that management save light use. In wonder moment fly speak.",540.53,454.94,701,6.7,True,2023-01-26,Ryan-Fisher,SKU-56346,3.1,176
574,3,301,"Dunn, Fowler and Velasquez Get","Include rule just friend however protect question continue. Whose everything production each.
Deep fire nearly you. Difference spring player have.",345.76,302.56,547,16.86,True,2023-01-13,"Briggs, Deleon and Erickson",SKU-34560,4.2,906
575,3,303,Burton-Stewart Price,"Tough PM movement Mr want. Third those quite office. Hope newspaper item light.
Land goal discover night fish. Red if nation themselves agent. Body today our data bar me TV.",712.74,608.89,88,9.99,True,2023-01-15,"Cortez, Parker and Smith",SKU-49666,3.4,331
576,2,201,Johnson Group Management,Baby discover close name. Participant medical top.,380.47,307.22,206,18.28,True,2023-01-01,"Johnson, White and Juarez",SKU-73263,4.8,177
577,2,203,Warner-Hunter Especially,"Race address television wish phone move blue. Score my industry girl minute.
Must improve matter maybe fear current none. Season charge do chance.",924.4,874.93,536,6.28,True,2023-01-25,"Flores, Short and Chen",SKU-22878,4.6,973
578,5,502,Collins-Martin Interesting,Beyond first security matter area. Task question past inside staff.,213.14,172.07,396,14.3,True,2023-01-01,Hernandez and Sons,SKU-50760,4.9,725
579,5,501,"Ford, Gonzales and Ross Get","Performance of something what yard policy century.
Break maintain source fast police themselves. Able guess why program task effect score. Ago church site.",339.96,332.42,105,10.46,True,2023-01-10,Higgins LLC,SKU-12946,4.2,330
580,2,203,"Butler, Cunningham and Cruz Discussion","Contain mother later major future million man. Travel policy meet its four force.
Kitchen person sing believe. Compare name choice. Network alone option scene. Area image listen score music fine.",208.55,178.79,545,6.45,True,2023-01-04,Smith PLC,SKU-45737,3.3,302
581,1,101,Decker-Thompson Allow,Yet say particularly sell accept. Shoulder manage will probably while growth democratic. Population style whatever while available. Believe beyond teacher hear mind finish.,958.72,874.28,104,4.21,True,2023-01-11,Curry Group,SKU-45527,3.3,730
582,3,305,Frederick PLC Nothing,Head office national strong support onto group look. Pay long television group. Deep good admit.,252.38,205.5,627,17.86,True,2023-01-02,Price and Sons,SKU-27049,3.1,941
583,1,101,Jones-Parrish Save,"Marriage professional total. Your to plan writer hand paper claim.
But such no just when.",389.76,318.52,401,3.66,True,2023-01-19,"Hardin, Brown and Brown",SKU-92505,4.7,731
584,4,405,"Gutierrez, Morrow and Vasquez Authority",Page whose party air control suffer population. Game education present rest.,362.07,313.72,202,14.29,True,2023-01-18,"Rowland, Diaz and Davis",SKU-20295,4.9,796
585,4,405,"Bell, Williams and Smith Thus",Performance drop eat food ahead current. Chance food history despite sometimes trouble hard policy.,140.48,135.22,941,14.0,False,2023-01-10,"Lawson, Johnson and Kim",SKU-99715,4.3,802
586,4,404,"Caldwell, Ball and Johnson Environment","Else full member enjoy quite. Religious treatment a. Next north official save green.
Peace half more some hour sit. Management allow property five movie many its. He level poor tough whose.",239.38,202.22,881,17.92,True,2023-01-12,Jackson-Owen,SKU-61390,3.4,949
587,3,303,Baldwin-Lewis Five,Table enter contain population hundred those. Responsibility the TV couple front drug his. Well fear media home hotel. Camera treat prepare whole according she understand.,458.75,369.78,486,2.35,True,2023-01-28,"Wilson, Johnson and King",SKU-32387,3.6,374
588,5,505,"Herring, Johnson and Morgan Space",Money prepare about very despite central recently. Quality have bag spend participant song few. Me room add technology might only sometimes.,136.12,111.7,837,14.31,True,2023-01-18,"Burns, Howard and Wilson",SKU-95124,3.1,324
589,5,504,"Sanchez, Carey and Bowen Issue",Treat single event spring site reduce market. Whatever those example stock something.,406.81,359.08,635,4.95,True,2023-01-16,Franklin-Heath,SKU-60307,3.1,230
590,5,504,"Adams, Little and Bailey From","Anyone level central first across.
Their pretty meeting test huge. Doctor build girl he. Approach public within tell turn war.",786.47,697.66,806,6.91,True,2023-01-06,Parsons-Jones,SKU-96849,4.3,775
591,5,504,"Garcia, Martinez and Bryan Certain","Trip risk civil.
Picture six rather read think name. Act miss agreement stand prove future personal.",123.18,113.23,333,11.15,True,2023-01-06,Pratt-Pacheco,SKU-50374,4.9,84
592,5,501,Stewart-Santiago Worry,Cultural partner rate but. Because fall yourself group begin. Attorney party have best something.,688.65,633.07,839,7.64,True,2023-01-22,"Harvey, Wagner and Patton",SKU-18058,3.2,853
593,2,205,Alvarez Inc Maybe,"Watch senior prepare become idea entire. Wish one seem pattern.
Hit loss leader value news. Fund institution theory wide early future best pretty.",904.22,838.42,0,15.17,True,2023-01-15,"Knight, Martinez and Park",SKU-79632,3.6,642
594,5,504,"Kemp, Williams and Gibson Official","Tonight character always north foreign shake. Role big assume west safe begin.
Item become interview behind strategy ground. Final strong beyond civil expert line change.",203.71,190.73,324,6.06,True,2023-01-22,Mcdonald and Sons,SKU-49917,4.8,977
595,4,403,"Boone, Wyatt and Carter Lot","Laugh there moment kitchen sure great sign kind. Level hold put source speech data Mrs. Establish product involve rest.
Morning cover thing quickly rate. Color probably soldier ability.",990.39,907.73,626,19.73,True,2023-01-05,Buckley-Lamb,SKU-48559,3.1,939
596,5,501,"Romero, Callahan and Allen Person","World life candidate skin. Easy available serve total.
Land range when break of structure agree. Environmental charge lawyer lay.",10.83,9.88,367,2.28,True,2023-01-01,"Kirby, Martinez and Torres",SKU-40833,3.9,613
597,4,403,Sanchez-Madden Reach,"Letter network per involve very anything. Hope work blood local out deal. Receive blue century wall. Table ok put.
Event dream order financial begin relate force.",714.66,629.76,445,10.95,True,2023-01-16,Simpson-Jones,SKU-28228,3.4,408
598,3,304,Thomas-Bell Compare,Research society order rule fight bit reality. Her discover network likely throughout office development. Find really rate truth never.,162.72,162.64,686,2.6,False,2023-01-21,"Ward, Thomas and Hudson",SKU-12058,3.3,922
599,4,404,Foster-Macias Others,"Determine night why focus agent. Have structure building personal.
Travel war today probably already. Quite rather you. Condition necessary maintain card.",975.23,806.66,140,12.88,True,2023-01-15,Harris LLC,SKU-89223,4.9,653
600,2,204,"Patel, Washington and Allen Act","Can sure leader explain can eat. Against full store eight image.
Room could year box exactly offer. You oil single challenge indicate.
Wait grow family forget leave.",514.32,468.24,460,7.76,True,2023-01-14,Campbell-Burton,SKU-89242,3.0,528
601,2,205,"Murphy, Rodriguez and Grimes Significant","Officer important care stop gas also. Everybody success figure night tough life loss.
She sign process head rather.
Poor physical would chance more sort.",276.56,272.5,590,7.4,True,2023-01-19,"Hopkins, Strickland and Mckinney",SKU-73342,4.4,132
602,5,504,"Stephens, Allen and Peters Whether","Nation chance hot news still. Better nice themselves pull author. Control leg recent true.
Ask agreement sound community few type. Recently general democratic now.",962.12,785.1,747,14.65,True,2023-01-25,"Johnson, Wagner and Johnson",SKU-46624,3.9,96
603,5,505,Wu PLC Pick,"Themselves raise natural up ago sell. Trip deep data their of floor. Consider price conference car game heavy. To almost draw threat write partner.
Another tough could.",97.56,87.27,759,13.31,True,2023-01-22,Nelson LLC,SKU-93058,4.1,605
604,3,305,"Brewer, Bauer and Green Person","Final machine knowledge region know stop letter. Oil model employee hear.
Authority song financial upon. Organization design service herself she. Picture rule health.",62.25,54.07,797,0.31,True,2023-01-29,Allen and Sons,SKU-71503,4.1,354
605,4,403,Mcguire PLC Stock,Environment son star building culture difficult or. Whose energy form management system. Could center realize they project particularly indicate.,960.98,922.19,296,3.43,True,2023-01-20,Clark and Sons,SKU-49855,4.5,592
606,3,301,"Morgan, Myers and Ray Example","Responsibility common whether picture statement partner deal. Between day drive see.
Third involve cover assume build. Although live hair be father foreign.",633.01,579.6,586,1.13,True,2023-01-26,Yoder-Potter,SKU-91830,3.1,525
607,1,102,"Gibson, Horn and Williams Huge",Today several that set town water positive. New although first since authority go more travel.,510.54,495.37,284,5.12,True,2023-01-09,Smith-Graves,SKU-43679,3.0,132
608,5,502,"Hunt, Ballard and Lewis Democrat","Truth police either. Line toward after or professional.
People simply personal newspaper back choose business. Situation popular book front vote. Partner address become charge.",911.03,863.47,674,8.99,True,2023-01-09,Stanley-Grant,SKU-40958,4.0,832
609,5,501,Whitehead-Peters Race,"Dark ok pick kitchen. Care gun not voice rock laugh.
Past important wall tend career huge. Must few full. Cell reflect mission argue memory important.",349.42,285.43,148,11.95,True,2023-01-27,Vasquez Ltd,SKU-75004,4.5,434
610,4,402,Schmidt Group Look,"Blue move us citizen. Board scene increase large professor.
Finally reveal spend officer discover. You effect home.
Own try not example summer lose. Store person family successful watch.",664.06,627.67,171,4.3,True,2023-01-12,Cox PLC,SKU-17120,4.3,789
611,1,101,"Johnson, Lawrence and Case Hope",Family still member city quality according oil. Cost minute up happen born.,175.92,154.77,308,9.58,True,2023-01-30,Wallace LLC,SKU-79798,3.5,709
612,4,404,"Young, Archer and Bailey Challenge","Agency large too station change build.
Last century teach. Wife either deep.
Law without father value. Myself present market push. Growth decide tonight.",270.0,244.64,445,0.34,True,2023-01-15,Scott Ltd,SKU-60070,4.4,1003
613,5,501,Shelton Ltd Use,Before team method team office. Perhaps continue new among. Onto specific heavy face outside low. She site activity forward clearly international computer.,106.39,96.42,362,19.13,True,2023-01-30,"Adams, Bailey and Mendoza",SKU-95467,4.7,357
614,3,303,"Hall, Smith and Perez Realize",Mr center friend ever else most south. Its produce board. Simple large water plan college sea. Heavy step when behavior always.,804.29,684.51,598,7.88,True,2023-01-24,Garcia PLC,SKU-41692,4.5,619
615,2,205,Herman LLC Cup,Her conference use any sort billion air. Common dark enjoy spend note.,344.03,322.72,184,6.33,False,2023-01-01,"Horn, Wells and Ward",SKU-18906,3.0,119
616,5,501,Collier and Sons School,"Production director may model. Big treat doctor give visit interview.
Rich improve would create whatever whose land own.
Usually before official world. Certainly either skill factor produce study.",688.64,599.33,742,5.74,True,2023-01-01,Waters Group,SKU-91185,3.2,974
617,5,502,"Perez, Hernandez and Wallace Author","Political question heavy. Cup true paper way cell eight contain economy. Near decade dream goal write interview.
Firm involve require thought always. Hold someone blue research me.",950.98,882.15,725,19.16,False,2023-01-20,Simmons Ltd,SKU-27027,3.8,797
618,5,502,"Carr, Wagner and Higgins Face","Government scene building close forget send until. Listen candidate story hold box.
Buy movie appear. Forward lead next wait human.",897.04,842.44,259,5.96,True,2023-01-03,Pitts-Patrick,SKU-93726,3.9,302
619,4,403,Klein-Salinas Author,"Moment do arrive debate record star involve. Away suggest data lose someone.
Song north return mention. Stage perhaps fall. Actually wide international attack debate play.",264.76,253.15,283,15.56,True,2023-01-11,"Flores, Rice and Ellison",SKU-17872,3.5,852
620,3,302,Bernard-Bryant Mrs,Hour indeed certainly shoulder. Station actually again bag fight peace us job. Remember rock hour toward water his account.,446.17,400.81,950,4.09,True,2023-01-21,"Johnson, Marquez and Arnold",SKU-74494,3.2,572
621,4,402,"Ellis, Ayala and Chandler Ever",Health choice already hotel these ago president. Thousand bad throw position join network administration. Board visit ask sometimes live realize admit including.,617.83,507.39,452,14.34,True,2023-01-03,"Burch, Johnson and Wagner",SKU-19229,4.1,274
622,4,401,Gonzalez-Bennett House,"Property hot really can. Protect fight fine if should quality.
Hand night reason analysis forward. Economy others above which second.
Public those who nor his. Authority network age.",897.55,744.76,655,0.12,False,2023-01-13,Hall-Hartman,SKU-44922,3.3,355
623,4,405,Hoffman Inc Kitchen,"Especially thank garden miss money. Tend new share since.
Try change child consumer campaign pretty. Machine ok talk Congress almost do will boy.",13.67,12.87,789,9.86,True,2023-01-28,"Foster, Guzman and Mullins",SKU-19188,4.1,25
624,4,404,Hardy and Sons Firm,"Sense key understand full deal fill production. Start run job eight move.
Another of Mrs meeting theory medical. Simply area seat bag support opportunity face. Around of early kitchen order each.",129.99,117.91,367,6.74,True,2023-01-02,Mcdaniel Inc,SKU-92873,5.0,683
625,1,103,Lane LLC Trip,Foot interview eight perhaps color value. Evidence poor half especially red lawyer particularly heart. Billion require wind drive. Good close reflect question subject.,539.28,535.07,82,16.84,True,2023-01-10,"French, Tucker and Banks",SKU-94907,3.4,583
626,1,104,Nelson-Duncan Born,"Before matter color play. Decision structure field among increase prepare.
Serious yet describe develop own. Officer someone present response. Approach consumer operation article let.",664.13,571.0,399,17.94,True,2023-01-12,"Hill, Stokes and Rogers",SKU-73766,3.2,664
627,4,402,Allen Inc Conference,"Happen enjoy able front professional table. Culture tree decade later play.
Answer tax consumer. Successful forward let fight where.",148.54,124.57,737,19.93,True,2023-01-13,Allen Group,SKU-18256,4.6,670
628,3,304,"Brown, Bradshaw and Gonzalez Study",Morning attention admit car right former ever win. If show product fear lot main.,538.6,520.75,460,19.33,False,2023-01-11,"Ray, Taylor and Rodriguez",SKU-17347,3.7,762
629,1,104,Brandt Inc Cup,"Step concern listen population family. Pass seat some everyone. Short number choice arm note art radio.
Property including light own American.",127.01,122.11,683,10.51,True,2023-01-28,"Sosa, Kelly and Wiggins",SKU-80328,3.3,610
630,2,201,"Wilson, Schneider and Moody Their","He bill answer fact allow vote condition. Rock identify quickly marriage stuff market place.
Success police put group believe. Not play analysis daughter hospital meeting.",46.51,38.52,669,0.48,True,2023-01-20,"Rivera, Jones and Johnson",SKU-16003,3.5,678
631,2,201,"Houston, Hardy and Williams Pretty","West growth nation modern actually pick and. Guy person policy show learn mission.
Six coach against bad sort. Bed ball parent kitchen. Eat science young look apply better.",180.53,146.22,314,16.43,False,2023-01-20,"Miranda, Murillo and Watson",SKU-32372,4.7,86
632,1,101,Byrd-Cameron Ready,"Growth stay next morning. International listen bad listen everybody.
Memory month foot necessary head subject.
Try need word. Than society responsibility either.",502.17,482.0,225,1.36,True,2023-01-11,"Little, Bowman and Reese",SKU-98918,3.8,137
633,5,505,Mcdonald-Maddox Easy,Toward company son production red where sea. Trip doctor bad. Century rule life two. Create group newspaper trip identify detail attorney exist.,145.96,141.18,812,4.34,False,2023-01-06,Armstrong-Anderson,SKU-53975,3.1,295
634,2,204,Williams-Peterson Try,Race of camera manager enough. Various nearly state sell officer. Drug upon vote wait still debate shake hair. Wall chair threat pull.,176.37,154.15,168,8.83,True,2023-01-02,Ray and Sons,SKU-27481,3.2,878
635,5,504,Fuentes PLC True,Result fact bag between. Employee any serious page recent news. Scientist continue end suffer place blue gun.,779.89,626.35,498,1.71,False,2023-01-30,Adkins-Ramirez,SKU-21683,4.4,620
636,3,304,Pierce PLC Left,"Quite like both quickly rich. Number main finish exist. Economy although at all loss measure kid.
Technology nothing task war keep usually. Husband room difference draw.",696.57,667.62,487,13.88,True,2023-01-21,"Graham, Morris and Jones",SKU-45513,4.0,429
637,2,202,Lee Group Miss,"All enjoy experience style. New out else information recent especially return.
Likely section summer surface guess.",614.43,496.17,184,14.37,True,2023-01-03,Lawson-Roberts,SKU-92207,4.7,325
638,3,304,"Chavez, Simmons and Friedman Size",Allow need around theory religious point. Bill way at city left experience collection. Writer save sort through detail chance.,14.52,12.3,120,19.73,True,2023-01-20,Martin-Perry,SKU-57435,4.7,568
639,5,502,Diaz and Sons Toward,"West care nation. In home green head.
Me seat field letter condition.
Cultural top international order purpose. Learn approach ok coach century traditional.",469.57,434.49,213,5.6,True,2023-01-26,Smith-Moss,SKU-29558,4.4,1008
640,4,404,Foster PLC Recent,"What place require own lose writer recognize cause. Meet put establish hand I example.
Minute discuss have quickly half structure station.",184.56,172.38,44,1.18,True,2023-01-07,Garcia Ltd,SKU-66973,3.5,652
641,4,401,Mcintosh and Sons Treat,Building interview participant half serious executive have. Positive relationship play sister. Travel mind course value pull require so. Policy then while rich nation.,113.38,91.89,550,3.6,True,2023-01-16,Dunlap Group,SKU-77489,3.2,931
642,2,204,Smith Group Experience,"Note meeting rise impact here move. Response significant offer.
Against building above power decision. According job Democrat off eye.
Stand drug lose alone.",596.78,516.33,203,14.97,True,2023-01-08,White Inc,SKU-24435,3.7,115
643,2,204,Mcgee-Diaz Up,"Watch partner stuff single include election generation bar. Book management finally radio through.
Past true tree art bit measure well.",871.19,762.38,225,1.56,True,2023-01-02,Barnes Group,SKU-67129,3.3,966
644,5,504,"Prince, Miller and Nunez Hour",Economy especially yet body may. My relate various thing. Police man physical necessary ability.,186.28,162.94,468,14.42,True,2023-01-09,Woodard and Sons,SKU-36504,3.7,54
645,5,501,Shaw Inc Serious,"Government tend candidate himself picture. Wear trip while cell. Laugh enter past goal candidate one do.
Strategy address card. Benefit develop factor. Pattern into wear north.",287.8,236.63,476,9.23,True,2023-01-11,Wolfe and Sons,SKU-38816,4.8,633
