review_id,product_id,order_id,customer_id,review_score,review_text,review_date,helpful_votes,verified_purchase,created_at
12702,499,7045,1496,5,"Great Kane, Aguilar and Jefferson Pro Cleats Amateur! durable construction. Highly recommend!",2024-07-24,1,True,2024-07-24
12703,209,7045,1496,4,Best Pennington-Campbell Elite Hiking Boots Air I've bought. comfortable during workouts.,2024-07-23,3,True,2024-07-23
12704,941,7045,1496,3,"Average White, Carroll and Nguyen Pro Sports Bag Air. Meets basic expectations.",2024-07-27,0,True,2024-07-27
12705,343,7046,1496,4,Excellent quality Johnson-Garcia  Contemporary Pot Set. great value.,2024-07-13,3,True,2024-07-13
12706,743,7047,1496,4,"Excellent quality Deleon, Schmidt and Mahoney Elite Basketball Backpack. excellent grip.",2024-08-21,2,True,2024-08-21
12707,605,7047,1496,5,Really happy with this purchase. comfortable to wear and material is high quality.,2024-08-20,2,True,2024-08-20
12708,443,7048,1496,5,"Best Harmon, Gilbert and Garza  Shelf Ceramic I've bought. easy to assemble.",2024-07-19,2,True,2024-07-19
12709,483,7048,1496,4,Really happy with this purchase. perfect size and looks elegant.,2024-07-16,4,True,2024-07-16
12710,663,7048,1496,5,perfect size. Worth every penny!,2024-07-16,1,True,2024-07-16
12711,139,7048,1496,5,Great Henderson-Jennings Elite Sofa Wood! high-quality materials. Highly recommend!,2024-07-17,1,True,2024-07-17
12712,959,7049,1496,5,"Excellent quality Galvan, Coffey and Washington  Moisturizer Natural. absorbs quickly.",2024-10-31,8,True,2024-10-31
12713,808,7049,1496,4,Great Simon Group Elite Blush Sensitive! pleasant fragrance. Highly recommend!,2024-11-03,3,True,2024-11-03
12714,284,7049,1496,4,"Excellent quality Decker, Jones and Orr Premium Eyeshadow with Collagen. great texture.",2024-10-31,1,True,2024-10-31
12715,639,7050,1496,5,"Best Shaw, Watson and Green  Case (Wireless) I've bought. battery life is impressive.",2024-12-16,4,True,2024-12-16
12716,629,7050,1496,4,"Great Roman, Byrd and Jackson Elite X Android Tablet! build quality is premium. Highly recommend!",2024-11-27,6,True,2024-11-27
12717,562,7050,1496,5,Really happy with this purchase. battery life is impressive and features are well-thought-out.,2024-11-26,3,True,2024-11-26
12718,507,7050,1496,5,performance is lightning fast. Worth every penny!,2024-11-26,3,True,2024-11-26
12719,530,7050,1496,5,"Best Brennan, Wallace and Blanchard  Ultra Foldable Phone I've bought. interface is intuitive.",2024-12-01,1,True,2024-12-01
12720,456,7050,1496,4,Really happy with this purchase. interface is intuitive and setup was straightforward.,2024-11-27,1,True,2024-11-27
12721,834,7051,1496,4,Excellent quality Robinson Inc Elite Sheet Set Ceramic. very durable.,2024-11-03,3,True,2024-11-03
12722,536,7051,1496,5,Best Adams PLC Elite Contemporary Sheet Set I've bought. high-quality materials.,2024-11-05,1,True,2024-11-05
12723,690,7053,1497,3,Good enough for the price. Meets basic expectations.,2024-10-30,2,True,2024-10-30
12724,661,7053,1497,4,great value. Worth every penny!,2024-10-31,3,True,2024-10-31
12725,323,7054,1497,4,"Best Blackwell, Collins and Marshall Premium Coffee Maker Designer I've bought. great value.",2024-12-23,3,True,2024-12-23
12726,100,7054,1497,4,"Great Lee, Harding and Campbell Pro Running Sports Bag! comfortable during workouts. Highly recommend!",2024-12-24,3,True,2024-12-24
12727,961,7054,1497,4,Really happy with this purchase. material is high quality and comfortable to wear.,2024-12-23,2,True,2024-12-23
12728,491,7055,1498,2,Not worth the price. caused irritation.,2024-10-20,0,True,2024-10-20
12729,293,7055,1498,5,Best Pierce Ltd Elite Nourishing Cologne I've bought. noticeable results.,2024-10-20,3,True,2024-10-20
12730,488,7056,1498,2,Not worth the price. feels greasy.,2023-11-09,1,True,2023-11-09
12731,924,7056,1498,1,Wouldn't recommend. no visible results.,2023-11-15,2,True,2023-11-15
12732,647,7057,1498,5,Really happy with this purchase. material is high quality and stitching is excellent.,2024-02-11,0,True,2024-02-11
12733,558,7057,1498,5,Best Stewart LLC Pro Anti-aging Curling Iron I've bought. pleasant fragrance.,2024-02-15,3,True,2024-02-15
12734,649,7057,1498,5,Excellent quality Lawrence Ltd  Minimalist Knife Set. very durable.,2024-02-13,4,True,2024-02-13
12735,527,7057,1498,1,Wouldn't recommend. too heavy.,2024-02-09,3,True,2024-02-09
12736,439,7057,1498,1,Poor quality Marquez Ltd Elite Nourishing Moisturizer. feels greasy.,2024-02-09,0,True,2024-02-09
12737,407,7058,1498,5,build quality is premium. Worth every penny!,2024-03-31,1,True,2024-03-31
12738,745,7058,1498,4,Really happy with this purchase. build quality is premium and performance is lightning fast.,2024-03-29,3,True,2024-03-29
12739,553,7058,1498,4,Great Johnson-Garcia  Max Notebook! battery life is impressive. Highly recommend!,2024-03-31,0,True,2024-03-31
12740,362,7058,1498,4,performance is lightning fast. Worth every penny!,2024-03-30,1,True,2024-03-30
12741,277,7062,1500,5,stitching is excellent. Worth every penny!,2024-11-24,4,True,2024-11-24
12742,672,7062,1500,1,Not worth the price. material feels cheap.,2024-11-30,3,True,2024-11-30
12743,268,7062,1500,5,Best Rice-Lewis  Vintage Loafers I've bought. stitching is excellent.,2024-11-25,3,True,2024-11-25
12744,782,7062,1500,4,Best Oliver Group  Pants in Navy I've bought. style is trendy.,2024-11-24,4,True,2024-11-24
12745,435,7062,1500,2,Not worth the price. stitching came loose.,2024-11-25,3,True,2024-11-25
12746,463,7063,1500,1,Had issues with texture is unpleasant.,2024-11-10,5,True,2024-11-10
12747,78,7064,1500,5,interface is intuitive. Worth every penny!,2024-11-04,0,True,2024-11-04
12748,682,7064,1500,4,"Best Montes, Lozano and James Premium Ultra Screen Protector I've bought. performance is lightning fast.",2024-11-01,1,True,2024-11-01
12749,4,7064,1500,5,Really happy with this purchase. interface is intuitive and setup was straightforward.,2024-11-02,1,True,2024-11-02
12750,709,7064,1500,4,battery life is impressive. Worth every penny!,2024-11-05,3,True,2024-11-05
12751,667,7067,1501,5,Really happy with this purchase. setup was straightforward and battery life is impressive.,2024-12-20,1,True,2024-12-20
12752,644,7067,1501,5,Great Hogan LLC  Health Monitor (Plus)! performance is lightning fast. Highly recommend!,2025-01-05,1,True,2025-01-05
12753,13,7071,1502,4,"Best Ochoa, Santiago and Johnson Pro Sleeping Bag Pro I've bought. durable construction.",2024-07-04,4,True,2024-07-04
12754,319,7071,1502,4,"Excellent quality Jackson, Fisher and Long Premium Running Training Shoes. durable construction.",2024-07-03,0,True,2024-07-03
12755,251,7072,1502,4,"Excellent quality Perkins, Perkins and Miller  Hydrating Blush. pleasant fragrance.",2024-09-22,4,True,2024-09-22
12756,923,7072,1502,4,Excellent quality Torres Group Pro Styling Cream Professional. gentle on skin.,2024-09-22,1,True,2024-09-22
12757,203,7072,1502,4,absorbs quickly. Worth every penny!,2024-09-22,2,True,2024-09-22
12758,259,7073,1502,1,Poor quality Smith-Wagner  Minimalist Basket. broke easily.,2024-06-22,1,True,2024-06-22
12759,27,7073,1502,4,"Excellent quality Jones, Ingram and Jimenez Pro Vase Classic. perfect size.",2024-06-22,2,True,2024-06-22
12760,96,7073,1502,5,easy to assemble. Worth every penny!,2024-06-27,3,True,2024-06-27
12761,759,7073,1502,3,"Decent Khan-Harrison Pro Modern Sheet Set. Short battery life, but too big/small.",2024-06-23,3,True,2024-06-23
12762,899,7075,1502,3,Good enough for the price. Could be better.,2024-07-26,0,True,2024-07-26
12763,151,7075,1502,1,Disappointed with this Pennington-Campbell Elite Running Sleeping Bag. too heavy.,2024-07-26,2,True,2024-07-26
12764,188,7085,1505,4,Best Evans LLC Premium Casual Top I've bought. material is high quality.,2023-11-06,1,True,2023-11-06
12765,972,7085,1505,3,"Decent Delgado-Herrera  Sandals in Black. Overpriced, but stitching came loose.",2023-11-06,3,True,2023-11-06
12766,234,7085,1505,4,Really happy with this purchase. style is trendy and color is vibrant.,2023-11-11,1,True,2023-11-11
12767,211,7085,1505,4,"Great Flores, Park and Barker  Pants in Grey! comfortable to wear. Highly recommend!",2023-11-07,1,True,2023-11-07
12768,234,7085,1505,4,Excellent quality Massey-Bryant Premium Formal T-Shirt. stitching is excellent.,2023-11-26,2,True,2023-11-26
12769,2,7085,1505,3,"Incredible value, however stitching came loose.",2023-11-09,0,True,2023-11-09
12770,294,7086,1505,4,"Excellent quality Jones, Ingram and Jimenez Pro Notebook (Pro). interface is intuitive.",2023-11-14,2,True,2023-11-14
12771,291,7086,1505,4,"Best Hunt, Miles and Andrews  Pro Workstation I've bought. performance is lightning fast.",2023-11-16,1,True,2023-11-16
12772,657,7086,1505,3,Good enough for the price. Meets basic expectations.,2023-11-26,0,True,2023-11-26
12773,126,7086,1505,4,Best Smith-Strong Elite Ultrabook Series 6 I've bought. interface is intuitive.,2023-11-18,2,True,2023-11-18
12774,745,7086,1505,5,Great Henderson-Jennings Elite Max Drawing Tablet! features are well-thought-out. Highly recommend!,2023-11-17,3,True,2023-11-17
12775,596,7088,1505,2,Wouldn't recommend. difficult to assemble.,2024-03-31,2,True,2024-03-31
12776,213,7088,1505,1,Poor quality Burke PLC Elite Elite Smartwatch. missing basic features.,2024-04-01,1,True,2024-04-01
12777,970,7088,1505,4,"Great Wright, Clark and Sweeney  Basketball Cleats! lightweight. Highly recommend!",2024-04-28,3,True,2024-04-28
12778,472,7088,1505,3,"Average Bishop, Sloan and Andrews Premium Curling Iron with Collagen. Standard quality.",2024-04-01,3,True,2024-04-01
12779,143,7088,1505,3,Good enough for the price. Could be better.,2024-04-02,3,True,2024-04-02
12780,171,7089,1505,2,"Disappointed with this Bates, Thompson and Lewis Premium Wool Hat. uncomfortable to wear.",2024-01-17,1,True,2024-01-17
12781,289,7089,1505,5,"Best Gaines, Bishop and Stone  Pajamas in Black I've bought. style is trendy.",2024-02-06,3,True,2024-02-06
12782,672,7089,1505,4,Great Dunn-Parker  Sneakers in Brown! material is high quality. Highly recommend!,2024-02-06,3,True,2024-02-06
12783,484,7089,1505,4,Excellent quality Hunter Ltd Elite Cotton Wallet. stitching is excellent.,2024-01-22,2,True,2024-01-22
12784,633,7089,1505,2,Not worth the price. style looks dated.,2024-01-17,1,True,2024-01-17
12785,758,7089,1505,5,stitching is excellent. Worth every penny!,2024-01-18,2,True,2024-01-18
12786,397,7091,1506,5,"Great Taylor, Mcgrath and Oconnor Premium Lipstick Premium! noticeable results. Highly recommend!",2025-01-31,2,True,2025-01-31
12787,44,7092,1506,4,Really happy with this purchase. style is trendy and style is trendy.,2025-01-28,2,True,2025-01-28
12788,379,7098,1509,4,Really happy with this purchase. moisture-wicking and lightweight.,2023-07-06,0,True,2023-07-06
12789,192,7098,1509,5,"Excellent quality Deleon, Schmidt and Mahoney Elite Tank Top Professional. excellent grip.",2023-07-05,2,True,2023-07-05
12790,744,7098,1509,5,Really happy with this purchase. moisture-wicking and versatile use.,2023-07-06,1,True,2023-07-06
12791,146,7098,1509,5,Great Cooper-Tanner Pro Gloves Professional! versatile use. Highly recommend!,2023-07-06,4,True,2023-07-06
12792,964,7099,1510,5,Great Nielsen-Cooke Pro Sport Watch 2024 Edition! setup was straightforward. Highly recommend!,2024-01-10,2,True,2024-01-10
12793,128,7099,1510,5,"Excellent quality Williams, Fleming and Moran Premium Android Tablet Series 3. build quality is premium.",2024-01-13,5,True,2024-01-13
12794,572,7099,1510,4,"Best Richardson, Krueger and Wright Pro X iPad I've bought. setup was straightforward.",2024-01-10,1,True,2024-01-10
12795,383,7100,1510,1,Disappointed with this Massey-Bryant Premium Conditioner Sensitive. caused irritation.,2024-02-03,1,True,2024-02-03
12796,791,7100,1510,2,"Poor quality Mendoza, Schmidt and Hart Pro Anti-aging Mask. feels greasy.",2024-02-04,3,True,2024-02-04
12797,561,7100,1510,5,Really happy with this purchase. great texture and long-lasting.,2024-02-21,1,True,2024-02-21
12798,595,7100,1510,5,Best Evans LLC Premium Blush with Vitamin C I've bought. gentle on skin.,2024-02-01,1,True,2024-02-01
12799,946,7100,1510,4,Great Wade Group Premium Anti-aging Body Mist! gentle on skin. Highly recommend!,2024-02-03,1,True,2024-02-03
12800,825,7104,1510,5,style is trendy. Worth every penny!,2024-02-25,1,True,2024-02-25
12801,21,7104,1510,4,Best Rice-Chen Pro Bike Amateur I've bought. excellent grip.,2024-03-06,2,True,2024-03-06
12802,92,7104,1510,4,Excellent quality Mendoza-Schroeder  Classic Blouse. style is trendy.,2024-02-24,0,True,2024-02-24
12803,850,7104,1510,4,setup was straightforward. Worth every penny!,2024-02-28,2,True,2024-02-28
12804,545,7104,1510,5,Really happy with this purchase. great texture and absorbs quickly.,2024-02-23,3,True,2024-02-23
12805,809,7105,1510,1,Had issues with broke easily.,2024-09-15,2,True,2024-09-15
12806,302,7105,1510,1,Not worth the price. looks cheap.,2024-09-16,2,True,2024-09-16
12807,597,7105,1510,4,Really happy with this purchase. looks elegant and very durable.,2024-10-04,1,True,2024-10-04
12808,591,7107,1510,5,"Excellent quality Sandoval, Cook and Luna  Air Drawing Tablet. features are well-thought-out.",2025-01-09,2,True,2025-01-09
12809,526,7107,1510,4,Great Gardner Group Premium Gaming Laptop (Lite)! setup was straightforward. Highly recommend!,2024-12-27,0,True,2024-12-27
12810,753,7107,1510,5,Best Anderson and Sons Premium Elite Smartwatch I've bought. features are well-thought-out.,2024-12-28,1,True,2024-12-28
12811,729,7107,1510,5,Great Martin-Morales Premium Health Monitor (Lite)! build quality is premium. Highly recommend!,2024-12-29,2,True,2024-12-29
12812,907,7113,1513,4,material is high quality. Worth every penny!,2025-01-03,1,True,2025-01-03
12813,76,7113,1513,5,Great Rice-Chen Pro Pants in Black! style is trendy. Highly recommend!,2025-01-04,2,True,2025-01-04
12814,737,7113,1513,3,"Decent Rodriguez, Reyes and Price Pro Casual Wallet. Complicated to use, but style looks dated.",2025-01-02,1,True,2025-01-02
12815,810,7115,1514,4,Great Aguirre-Jones Elite Box Set Essential! high-quality materials. Highly recommend!,2024-04-13,1,True,2024-04-13
12816,734,7115,1514,1,Not worth the price. materials feel flimsy.,2024-04-13,1,True,2024-04-13
12817,343,7115,1514,2,Had issues with broke easily.,2024-04-12,1,True,2024-04-12
12818,682,7117,1515,5,Really happy with this purchase. setup was straightforward and features are well-thought-out.,2024-06-21,1,True,2024-06-21
12819,385,7117,1515,3,"Easy to use, however interface is confusing.",2024-06-10,0,True,2024-06-10
12820,108,7117,1515,5,Excellent quality Norris and Sons Elite Ultra Foldable Phone. setup was straightforward.,2024-06-11,2,True,2024-06-11
12821,788,7118,1515,4,Best Singleton Group Elite Casual Sweater I've bought. comfortable to wear.,2024-12-07,1,True,2024-12-07
12822,490,7118,1515,4,Best Hudson PLC Pro Sneakers in Grey I've bought. fits perfectly.,2024-12-20,1,True,2024-12-20
12823,741,7118,1515,2,Wouldn't recommend. material feels cheap.,2024-12-10,1,True,2024-12-10
12824,764,7118,1515,4,comfortable to wear. Worth every penny!,2024-12-07,3,True,2024-12-07
12825,247,7118,1515,3,"Average Jackson, Fisher and Long Premium Silk Sandals. Could be better.",2024-12-27,3,True,2024-12-27
12826,137,7119,1515,3,Good enough for the price. Standard quality.,2024-07-31,0,True,2024-07-31
12827,708,7119,1515,5,"Best Wilson, Martin and Blake  Hair Oil with Collagen I've bought. pleasant fragrance.",2024-07-30,2,True,2024-07-30
12828,572,7120,1515,5,"Great Richardson, Krueger and Wright Pro X iPad! battery life is impressive. Highly recommend!",2024-03-14,3,True,2024-03-14
12829,602,7120,1515,5,Really happy with this purchase. gentle on skin and great texture.,2024-03-17,2,True,2024-03-17
12830,136,7121,1515,5,Best Martinez PLC Pro Mascara Professional I've bought. gentle on skin.,2025-01-06,0,True,2025-01-06
12831,635,7121,1515,5,Excellent quality Robinson-Young Pro Elite Mini Tablet. performance is lightning fast.,2025-01-13,3,True,2025-01-13
12832,336,7121,1515,5,"Great Flores, Park and Barker  5G Phone Series 6! battery life is impressive. Highly recommend!",2025-01-03,2,True,2025-01-03
12833,747,7121,1515,2,Disappointed with this Armstrong-Jackson Premium SE Case. build quality feels cheap.,2025-01-02,1,True,2025-01-02
12834,41,7122,1515,2,Not worth the price. limited use.,2024-05-05,0,True,2024-05-05
12835,375,7123,1515,4,"Excellent quality Wright, Clark and Sweeney  Cabinet Classic. high-quality materials.",2025-01-02,1,True,2025-01-02
12836,596,7123,1515,5,Best Graham Inc  Table Cotton I've bought. great value.,2025-01-01,1,True,2025-01-01
12837,818,7125,1517,4,Great Murphy-Wright Premium Air Ultrabook! performance is lightning fast. Highly recommend!,2023-12-22,6,True,2023-12-22
12838,236,7125,1517,5,Really happy with this purchase. features are well-thought-out and features are well-thought-out.,2023-11-23,1,True,2023-11-23
12839,829,7128,1517,3,Average Bentley-Webb Elite Mask Premium. Meets basic expectations.,2023-11-17,1,True,2023-11-17
12840,867,7128,1517,5,Really happy with this purchase. long-lasting and long-lasting.,2023-11-23,4,True,2023-11-23
12841,653,7128,1517,4,Best Martinez PLC Pro Hair Dryer with Hyaluronic Acid I've bought. pleasant fragrance.,2023-11-20,4,True,2023-11-20
12842,853,7128,1517,4,great texture. Worth every penny!,2023-11-20,1,True,2023-11-20
12843,188,7132,1520,4,Best Evans LLC Premium Casual Top I've bought. stitching is excellent.,2024-01-22,3,True,2024-01-22
12844,974,7132,1520,5,Best Russell Ltd Premium Leather Bag I've bought. fits perfectly.,2024-01-24,0,True,2024-01-24
12845,22,7132,1520,4,Really happy with this purchase. fits perfectly and style is trendy.,2024-01-21,4,True,2024-01-21
12846,285,7132,1520,2,Poor quality Fitzgerald and Sons Elite Silk Bag. uncomfortable to wear.,2024-02-19,1,True,2024-02-19
12847,469,7135,1521,4,Best Flowers LLC Pro Stand Series 9 I've bought. setup was straightforward.,2024-12-28,0,True,2024-12-28
12848,517,7135,1521,5,Great Murphy-Wright Premium Smartphone Series 4! performance is lightning fast. Highly recommend!,2024-12-31,1,True,2024-12-31
12849,289,7136,1521,4,style is trendy. Worth every penny!,2024-12-24,2,True,2024-12-24
12850,370,7136,1521,4,stitching is excellent. Worth every penny!,2024-12-23,3,True,2024-12-23
12851,669,7142,1523,5,Best Cooper-Tanner Pro Workstation Series 1 I've bought. features are well-thought-out.,2024-09-21,2,True,2024-09-21
12852,865,7142,1523,4,build quality is premium. Worth every penny!,2024-09-24,1,True,2024-09-24
12853,695,7144,1523,5,Best Sandoval Group Pro Body Mist Advanced I've bought. noticeable results.,2024-10-04,0,True,2024-10-04
12854,214,7144,1523,3,"Doesn't fit well, however texture is unpleasant.",2024-10-05,0,True,2024-10-05
12855,478,7145,1523,5,very durable. Worth every penny!,2024-08-08,4,True,2024-08-08
12856,459,7145,1523,4,"Great Thompson, Harris and Garcia Premium Sofa Bamboo! easy to assemble. Highly recommend!",2024-08-05,4,True,2024-08-05
12857,321,7145,1523,4,Really happy with this purchase. looks elegant and perfect size.,2024-08-03,1,True,2024-08-03
12858,215,7145,1523,4,Best Mendoza-King Pro Minimalist Pillow I've bought. easy to assemble.,2024-08-05,2,True,2024-08-05
12859,170,7146,1524,4,great value. Worth every penny!,2024-12-02,3,True,2024-12-02
12860,144,7146,1524,5,"Excellent quality Taylor, Mcgrath and Oconnor Premium Box Set Designer. looks elegant.",2024-12-03,1,True,2024-12-03
12861,440,7146,1524,5,Really happy with this purchase. versatile use and lightweight.,2024-11-30,1,True,2024-11-30
12862,67,7146,1524,5,lightweight. Worth every penny!,2024-12-20,1,True,2024-12-20
12863,430,7146,1524,2,Wouldn't recommend. strong chemical smell.,2024-12-01,2,True,2024-12-01
12864,203,7147,1524,3,"Decent Jackson, Fisher and Long Premium Nourishing Serum. Missing features, but feels greasy.",2025-01-18,1,True,2025-01-18
12865,690,7149,1524,5,durable construction. Worth every penny!,2024-11-25,1,True,2024-11-25
12866,922,7149,1524,4,durable construction. Worth every penny!,2024-11-25,2,True,2024-11-25
12867,34,7149,1524,4,moisture-wicking. Worth every penny!,2024-11-23,2,True,2024-11-23
12868,265,7151,1525,5,Best Sheppard and Sons Premium Silk Belt I've bought. color is vibrant.,2024-03-14,4,True,2024-03-14
12869,219,7152,1525,2,Had issues with feels greasy.,2024-01-13,1,True,2024-01-13
12870,57,7152,1525,4,Great Nielsen-Cooke Pro Leather Blouse! fits perfectly. Highly recommend!,2024-01-12,2,True,2024-01-12
12871,932,7152,1525,3,"Short battery life, however caused irritation.",2024-01-13,2,True,2024-01-13
12872,352,7153,1525,4,stitching is excellent. Worth every penny!,2023-08-25,1,True,2023-08-25
12873,830,7153,1525,3,"Decent Gross-Rodriguez  Classic Pants. Unappealing design, but sizing runs small.",2023-08-26,1,True,2023-08-26
12874,709,7155,1525,5,Great Bentley-Estrada  Laptop (Pro)! setup was straightforward. Highly recommend!,2024-04-24,0,True,2024-04-24
12875,640,7155,1525,3,"Missing features, however style looks dated.",2024-04-21,1,True,2024-04-21
12876,695,7155,1525,5,Really happy with this purchase. great texture and great texture.,2024-04-20,2,True,2024-04-20
12877,639,7157,1525,5,"Best Shaw, Watson and Green  Case (Wireless) I've bought. build quality is premium.",2024-11-30,2,True,2024-11-30
12878,954,7157,1525,5,Great Foster Inc Premium Tablet Series 2! build quality is premium. Highly recommend!,2024-12-05,3,True,2024-12-05
12879,989,7158,1525,4,Excellent quality Torres Group Pro Mini Tablet 2023 Edition. interface is intuitive.,2024-11-22,3,True,2024-11-22
12880,409,7158,1525,5,moisture-wicking. Worth every penny!,2024-11-23,0,True,2024-11-23
12881,430,7158,1525,4,Best Nguyen-Randolph  Serum with Hyaluronic Acid I've bought. absorbs quickly.,2024-11-22,2,True,2024-11-22
12882,899,7158,1525,4,Great Russell Ltd Premium Bike Air! lightweight. Highly recommend!,2024-11-22,3,True,2024-11-22
12883,882,7159,1526,5,Great Curtis and Sons Elite Classic Duvet Cover! perfect size. Highly recommend!,2024-08-04,5,True,2024-08-04
12884,781,7159,1526,1,Had issues with looks cheap.,2024-08-01,3,True,2024-08-01
12885,331,7159,1526,5,"Excellent quality Flores, Park and Barker  Duvet Cover Glass. great value.",2024-08-01,4,True,2024-08-01
12886,377,7159,1526,4,Great Simmons-Chambers Pro Wall Art Metal! looks elegant. Highly recommend!,2024-08-03,0,True,2024-08-03
12887,467,7161,1526,4,"Best Green, Holland and Craig Pro Yoga Tent I've bought. durable construction.",2023-12-16,2,True,2023-12-16
12888,431,7161,1526,2,Not worth the price. wears off quickly.,2023-11-26,4,True,2023-11-26
12889,525,7163,1527,5,Great Robinson-Young Pro Knife Set Premium! easy to assemble. Highly recommend!,2025-01-31,3,True,2025-01-31
12890,709,7169,1528,5,Best Bentley-Estrada  Laptop (Pro) I've bought. features are well-thought-out.,2024-07-18,2,True,2024-07-18
12891,287,7169,1528,5,performance is lightning fast. Worth every penny!,2024-07-17,0,True,2024-07-17
12892,722,7169,1528,4,Really happy with this purchase. perfect size and looks elegant.,2024-07-16,2,True,2024-07-16
12893,218,7171,1529,5,Best Martinez PLC Pro Fitness Tracker Series 7 I've bought. setup was straightforward.,2024-12-16,3,True,2024-12-16
12894,882,7171,1529,3,Good enough for the price. Average performance.,2024-12-16,0,True,2024-12-16
12895,162,7173,1529,3,"Not bad, but not great. Average performance.",2024-12-10,0,True,2024-12-10
12896,541,7173,1529,4,Best Warner Ltd  Fitness Tracker Air I've bought. durable construction.,2024-11-20,3,True,2024-11-20
12897,361,7173,1529,5,Excellent quality Porter-Avery  Workstation Series 7. build quality is premium.,2024-11-21,1,True,2024-11-21
12898,269,7173,1529,4,excellent grip. Worth every penny!,2024-11-20,1,True,2024-11-20
12899,243,7175,1530,4,durable construction. Worth every penny!,2024-05-25,2,True,2024-05-25
12900,519,7175,1530,4,excellent grip. Worth every penny!,2024-05-27,6,True,2024-05-27
12901,134,7175,1530,4,Great Jensen Inc Pro Football Jacket! comfortable during workouts. Highly recommend!,2024-05-28,2,True,2024-05-28
12902,717,7175,1530,2,"Poor quality Blackwell, Collins and Marshall Premium Backpack Professional. poor grip.",2024-05-26,1,True,2024-05-26
12903,297,7176,1530,1,Not worth the price. material feels cheap.,2024-01-26,2,True,2024-01-26
12904,888,7176,1530,1,Disappointed with this Hogan LLC  Jacket in Brown. color faded after washing.,2024-01-26,2,True,2024-01-26
12905,830,7176,1530,4,Best Gross-Rodriguez  Classic Pants I've bought. stitching is excellent.,2024-01-27,3,True,2024-01-27
12906,137,7178,1530,3,"Superior performance, however feels greasy.",2024-03-29,1,True,2024-03-29
12907,602,7178,1530,5,Really happy with this purchase. pleasant fragrance and gentle on skin.,2024-03-29,2,True,2024-03-29
12908,642,7179,1530,5,perfect size. Worth every penny!,2024-12-03,9,True,2024-12-03
12909,817,7179,1530,5,Excellent quality Martin-Thomas  Modern Sheet Set. looks elegant.,2024-12-02,3,True,2024-12-02
12910,670,7179,1530,3,Average Gardner Group Premium Wall Art Glass. Could be better.,2024-12-08,0,True,2024-12-08
12911,746,7180,1531,4,Great Massey-Bryant Premium Duvet Cover Home! great value. Highly recommend!,2024-06-24,4,True,2024-06-24
12912,69,7180,1531,5,Excellent quality Rojas and Sons Premium Minimalist Knife Set. looks elegant.,2024-06-26,1,True,2024-06-26
12913,771,7180,1531,5,"Excellent quality Davis, Bishop and Morrison Elite Sofa Bamboo. perfect size.",2024-06-25,4,True,2024-06-25
12914,704,7181,1531,4,Best Ford Group Elite Rustic Cabinet I've bought. high-quality materials.,2024-08-10,1,True,2024-08-10
12915,962,7181,1531,4,Best Bentley-Estrada  Anti-aging Hair Mask I've bought. absorbs quickly.,2024-08-14,1,True,2024-08-14
12916,260,7181,1531,5,Best Dixon-Chavez Premium Screen Protector 2023 Edition I've bought. performance is lightning fast.,2024-08-11,1,True,2024-08-11
12917,53,7182,1531,4,Great Mendoza-Schroeder  Eyeshadow with Hyaluronic Acid! great texture. Highly recommend!,2025-01-18,2,True,2025-01-18
12918,136,7182,1531,3,Average Martinez PLC Pro Mascara Professional. Fair for the price.,2025-01-20,1,True,2025-01-20
12919,17,7182,1531,3,"Poor build quality, however wears off quickly.",2025-01-17,1,True,2025-01-17
12920,363,7182,1531,4,Best Norris and Sons Elite Brush Set Premium I've bought. noticeable results.,2025-01-17,2,True,2025-01-17
12921,900,7182,1531,5,"Best Davis, Bishop and Morrison Elite Brightening Eau de Toilette I've bought. gentle on skin.",2025-01-18,0,True,2025-01-18
12922,65,7183,1531,5,Excellent quality Norris and Sons Elite Minimalist Pan. easy to assemble.,2024-11-22,1,True,2024-11-22
12923,7,7184,1531,3,"Average Ochoa, Santiago and Johnson Pro Blush Professional. Could be better.",2024-08-24,0,True,2024-08-24
12924,872,7184,1531,5,comfortable to wear. Worth every penny!,2024-08-22,0,True,2024-08-22
12925,153,7184,1531,3,Average Collins PLC Pro Boots in Navy. Fair for the price.,2024-09-20,3,True,2024-09-20
12926,351,7184,1531,5,Great Martin-Morales Premium Pajamas in White! style is trendy. Highly recommend!,2024-09-04,0,True,2024-09-04
12927,421,7184,1531,4,Great Escobar-Spencer Pro Formal Scarf! comfortable to wear. Highly recommend!,2024-08-27,1,True,2024-08-27
12928,309,7187,1532,2,Poor quality Mendoza-Schroeder  Smartphone Series 9. interface is confusing.,2024-08-21,5,True,2024-08-21
12929,405,7191,1533,4,noticeable results. Worth every penny!,2024-10-26,1,True,2024-10-26
12930,472,7191,1533,3,Good enough for the price. Fair for the price.,2024-10-22,0,True,2024-10-22
12931,584,7191,1533,4,Really happy with this purchase. great texture and great texture.,2024-10-22,4,True,2024-10-22
12932,763,7194,1533,4,"Excellent quality Rodriguez, Reyes and Price Pro Weights Elite. excellent grip.",2024-11-20,3,True,2024-11-20
12933,85,7194,1533,3,"Not bad, but not great. Fair for the price.",2024-11-20,2,True,2024-11-20
12934,540,7197,1535,2,"Poor quality Decker, Jones and Orr Premium Comforter Premium. broke easily.",2024-10-02,2,True,2024-10-02
12935,977,7201,1536,4,Really happy with this purchase. excellent grip and excellent grip.,2025-01-14,1,True,2025-01-14
